Gene name,Mutated samples,Samples tested
GSTCD_ENST00000507281,17,1281
NDUFB9_ENST00000522532,17,1281
DSC3,17,1281
STX3_ENST00000633708,17,1281
VBP1_ENST00000625964,17,1281
TMEM170B,17,1259
AURKA_ENST00000371356,17,1687
ATF1,17,1289
FAH_ENST00000561421,17,1281
GRK2,17,1281
FBXO11_ENST00000405808,17,1307
SLC6A19,17,1281
HADHB,17,1281
PEX13,17,1281
FGF3,17,1709
METTL8_ENST00000640734,17,1281
ODF2_ENST00000604420,17,1281
SLC22A15_ENST00000369502,17,1281
HNF4A,17,1281
TNMD,17,1311
GLUD1,17,1281
ENTPD3,17,1281
CENPI_ENST00000372926,17,1281
BAIAP3,17,1281
CD46_ENST00000480003,17,1259
EIF2AK1,17,1281
METTL4_ENST00000319888,17,1281
MFSD8_ENST00000641228,17,1281
SAMD4A_ENST00000555192,17,1281
KHDRBS1_ENST00000492989,17,1281
PLEKHA1_ENST00000392799,17,1281
AASDHPPT,17,1281
SCP2_ENST00000640998,17,1281
CD244_ENST00000368034,17,1281
PGAP2_ENST00000465307,17,1311
GABRP_ENST00000519598,17,1281
TBC1D1_ENST00000402522,17,1281
LRRC75A,17,1281
HEYL,17,1311
BAIAP3_ENST00000397488,17,1281
SYT13,17,1281
TMEM114_ENST00000624696,17,1259
PRG4_ENST00000635041,17,1281
SSX5_ENST00000347757,17,1281
GYG2,17,1281
ZBTB25_ENST00000555220,17,1281
ZNF124_ENST00000491356,17,1281
THADA_ENST00000402360,17,1311
UTY_ENST00000540140,17,1259
PTGES3,17,1281
GRK1,17,1281
EVPL,17,1281
ZNF507,17,1281
FAM129C_ENST00000595684,17,1281
ALS2CR12_ENST00000286190,17,1284
CPSF4,17,1281
PRG4,17,1281
USF3,17,1281
TREX2_ENST00000334497,17,1281
RABGEF1_ENST00000439720,17,1259
DMTF1_ENST00000413276,17,1281
CEP70_ENST00000464035,17,1281
PLEKHM1,17,1281
PLLP_ENST00000613167,17,1281
UNC45A_ENST00000639885,17,1259
CD46_ENST00000367041,17,1259
IMPA2_ENST00000588927,17,1281
GYG2_ENST00000398806,17,1281
SLC6A20_ENST00000456124,17,1281
ADAM11_ENST00000535346,17,1281
THAP4_ENST00000402136,17,1259
SLC5A12_ENST00000280467,17,1281
TMEM244,17,1281
RHD_ENST00000454452,17,1281
ALOXE3_ENST00000448843,17,1281
SIGLEC9,17,1281
HPN_ENST00000392226,17,1281
DCAF10,17,1281
PDPK1_ENST00000268673,17,1679
CPN2,17,1281
TMBIM6_ENST00000552699,17,1281
FAM228B,17,1259
BRAP_ENST00000327551,17,1281
TIGIT_ENST00000481065,17,1281
PCDHA3_ENST00000532566,17,1281
PLCG1,17,1289
PPCDC_ENST00000564923,17,1281
GRAMD1C_ENST00000440446,17,1281
AURKA_ENST00000395907,17,1687
SLC6A7_ENST00000524041,17,1281
CIAPIN1_ENST00000565961,17,1281
PPFIA4_ENST00000272198,17,1281
CLEC2L,17,1259
PER2,17,1281
KLHL15,17,1281
LHX6_ENST00000340587,17,1281
MFSD8_ENST00000513559,17,1281
TLN1,17,1281
NRIP3_ENST00000531090,17,1281
FYTTD1_ENST00000424384,17,1281
PRDM2_ENST00000343137,17,1281
PMS2_ENST00000382321,17,1719
ZSCAN18_ENST00000421612,17,1281
GATA3_ENST00000645492,17,1719
TBXT_ENST00000366871,17,1281
PILRA,17,1281
PCSK7,17,1281
BACE1_ENST00000445823,17,1281
CYP11B2,17,1281
BIN3_ENST00000519513,17,1259
BAG3,17,1281
TTPA,17,1281
SEMA7A_ENST00000543145,17,1311
MDM2,17,1687
TMBIM6_ENST00000549385,17,1281
ACSL1_ENST00000513317,17,1281
SLC36A1_ENST00000521925,17,1281
TAF5L,17,1281
TBX3_ENST00000349155,17,1681
GLO1,17,1281
CLASRP_ENST00000391953,17,1281
PPM1B,17,1281
LRRC56,17,1281
TMEM272_ENST00000627246,17,1259
NTPCR,17,1281
UTY_ENST00000331397,17,1259
PHF6_ENST00000370800,17,1303
RHD_ENST00000357542,17,1281
DDX3X_ENST00000644073,17,1281
NPM1_ENST00000351986,17,1955
RFWD3_ENST00000571750,17,1281
ATP6V1B1_ENST00000412314,17,1281
AC097637.1,17,1259
PSIP1,17,1289
CHEK1_ENST00000532449,17,1687
TRAF3IP3_ENST00000367025,17,1284
RECQL,17,1281
FOPNL,17,1281
BID,17,1281
DDX3X_ENST00000644513,17,1281
LAP3_ENST00000606142,17,1281
ITM2B,17,1281
CD46_ENST00000354848,17,1259
ATXN10_ENST00000402380,17,1281
AKT2_ENST00000311278,17,1687
CYP11B1,17,1281
USP14_ENST00000383589,17,1281
PRSS57,17,1311
CAND2,17,1281
CAV1_ENST00000393470,17,1281
DCTN5_ENST00000568589,17,1282
ESPN_ENST00000377828,17,1281
PILRA_ENST00000350573,17,1281
CEP57L1_ENST00000521277,17,1281
ATG4B_ENST00000402096,17,1259
MNS1,17,1281
CYP11B1_ENST00000377675,17,1281
HBP1,17,1281
ZNF700_ENST00000254321,17,1281
FBXO32_ENST00000443022,17,1281
PSIP1_ENST00000380738,17,1289
AURKA_ENST00000395914,17,1687
EBPL,17,1281
CFAP300_ENST00000526781,17,1281
BID_ENST00000551952,17,1281
TFG_ENST00000615993,17,1281
PPP3CB_ENST00000360663,17,1281
TRHR_ENST00000311762,17,1281
API5_ENST00000420461,17,1281
DZANK1_ENST00000329494,17,1259
PPFIA4_ENST00000599966,17,1281
TRIM51_ENST00000244891,17,1281
H2AFY2,17,1281
PLCD1,17,1281
CCDC82_ENST00000278520,17,1281
C6orf89_ENST00000373685,17,1281
CCNT2,17,1281
GIMAP1-GIMAP5,17,1259
FOPNL_ENST00000573396,17,1281
RACGAP1_ENST00000312377,17,1281
CASP8_ENST00000323492,17,1681
PRKAA1_ENST00000296800,17,1281
PPP1R12C,17,1281
SDCBP,17,1281
UTY,17,1259
PLA2G4F,17,1281
SH3D19_ENST00000427414,17,1281
SYN3_ENST00000332840,17,1281
SNX5,17,1281
NBR1_ENST00000589872,17,1281
EFNB2,17,1281
SCOC_ENST00000394203,17,1281
PTGS1_ENST00000619306,17,1281
RHD_ENST00000568195,17,1281
SLC4A3_ENST00000373760,17,1281
BID_ENST00000611040,17,1281
FDFT1_ENST00000615631,17,1281
DDX3X_ENST00000644677,17,1281
EVPL_ENST00000301607,17,1281
SDCBP_ENST00000413219,17,1281
GNL2,17,1281
PPM1B_ENST00000409432,17,1281
AXIN2_ENST00000375702,17,1681
ZNF346_ENST00000511834,17,1281
ODF2_ENST00000444119,17,1281
METTL4,17,1281
BIN3,17,1259
PTRH1_ENST00000335223,17,1281
MS4A7_ENST00000358246,17,1281
RAB27A_ENST00000564609,17,1281
CFAP299_ENST00000621014,17,1281
SDCBP_ENST00000260130,17,1281
SPATA22,17,1281
ZNF92_ENST00000357512,17,1281
SNAP23,17,1281
UTY_ENST00000618474,17,1259
ODF2_ENST00000393527,17,1281
TMEM91_ENST00000539627,17,1281
FAF2,17,1281
TDRKH_ENST00000458431,17,1281
C12orf75_ENST00000549893,17,1259
IMPA2_ENST00000589238,17,1281
ZSCAN5A_ENST00000592355,17,1281
HBS1L_ENST00000314674,17,1281
FBF1_ENST00000592193,17,1281
HEPACAM2_ENST00000394468,17,1281
UTY_ENST00000624098,17,1259
TANGO2_ENST00000398042,17,1281
HEPACAM2,17,1281
BACE1_ENST00000513780,17,1281
CA12,17,1281
HBP1_ENST00000468410,17,1281
IST1_ENST00000329908,17,1281
RAB3IP_ENST00000553099,17,1281
PMS2,17,1719
STMN4,17,1281
BID_ENST00000342111,17,1281
DDX3X_ENST00000646107,17,1281
CIAPIN1,17,1281
DCTN4_ENST00000447998,17,1281
HACL1,17,1283
DMC1_ENST00000428462,17,1281
C1R_ENST00000535233,17,1259
CLEC4C_ENST00000354629,17,1281
PMS2_ENST00000642456,17,1719
ZNF549_ENST00000602149,17,1281
PCBP2_ENST00000439930,17,1281
MTMR1_ENST00000542156,17,1281
CTNNBIP1_ENST00000377256,17,1281
NSMCE1,17,1281
SDHC,17,1259
BPNT1,17,1281
SLC11A2_ENST00000262051,17,1281
C7orf31,17,1281
RACGAP1_ENST00000454520,17,1281
ABCA7_ENST00000433129,17,1281
ZNF761_ENST00000454407,17,1281
VANGL1_ENST00000369509,17,1281
RALGDS_ENST00000393160,17,1289
SMTNL2_ENST00000338859,17,1281
DOK7,17,1281
SPTBN2_ENST00000529997,17,1281
SMC1A,17,1281
WNT9B_ENST00000393461,17,1281
NMRK1_ENST00000361092,17,1281
CD46,17,1259
PRDM2_ENST00000413440,17,1281
CELF1_ENST00000532048,17,1281
ENOSF1,17,1281
TMEM114,17,1259
CERS1_ENST00000429504,17,1259
MAD2L2_ENST00000376672,17,1281
RAD51D_ENST00000394589,17,1679
RAB3IP_ENST00000551641,17,1281
CRISP2_ENST00000616725,17,1281
PRG4_ENST00000367483,17,1281
PODXL2,17,1311
BRD9,17,1281
FAM184A_ENST00000617072,17,1281
UTY_ENST00000617789,17,1259
ZNF527,17,1281
ESPN,17,1281
PTAFR_ENST00000539896,17,1281
TMBIM6,17,1281
SCYL2,17,1281
CEP57L1_ENST00000519095,17,1281
GTF3C5_ENST00000372099,17,1281
ZNF544_ENST00000596825,17,1281
ZNF761_ENST00000432094,17,1281
TRIM54,17,1281
RGS3_ENST00000342620,17,1311
ZHX1-C8orf76,17,1259
CD47,17,1281
CAV1_ENST00000393468,17,1281
EPN2_ENST00000395626,17,1281
CERS1_ENST00000542296,17,1259
SERPINB10,17,1281
KYAT1_ENST00000320665,17,1281
DMTF1_ENST00000331242,17,1281
AGO1,17,1281
NR2F1,17,1281
IL22RA2_ENST00000349184,17,1281
BLOC1S5_ENST00000543936,17,1259
INTS4_ENST00000535943,17,1281
SMTNL2,17,1281
VIL1,17,1311
PILRA_ENST00000453419,17,1281
FLYWCH1,17,1259
FOPNL_ENST00000255759,17,1281
IFT140_ENST00000361339,17,1281
TUBA4B,17,1259
SLC22A11,17,1281
BACE1_ENST00000428381,17,1281
TRHR,17,1281
ZNF225_ENST00000590612,17,1289
TDRKH_ENST00000368825,17,1281
API5,17,1281
SCYL2_ENST00000360820,17,1281
EAF2,17,1281
COPS3,17,1281
PMS2_ENST00000642292,17,1719
GCNT1_ENST00000376730,17,1281
ALOXE3_ENST00000380149,17,1281
COPS3_ENST00000539941,17,1281
ALDH4A1_ENST00000290597,17,1281
LIPH,17,1281
OTX2,17,1281
TMEM59,17,1281
PLPPR4_ENST00000370184,17,1281
TNFRSF10B,17,1281
MAST4_ENST00000407621,17,1281
BCL2L11_ENST00000640419,17,1679
ALDH4A1_ENST00000538839,17,1281
C13orf42,17,1259
STK36_ENST00000392105,17,1289
HMMR,17,1281
LHX6,17,1281
IST1_ENST00000378799,17,1281
SDCBP_ENST00000520168,17,1281
USP44_ENST00000393091,17,1281
C2orf88,17,1281
PPM1F_ENST00000407142,17,1281
TANGO2_ENST00000434570,17,1281
LILRB5_ENST00000316219,17,1281
ZSCAN5A,17,1281
GRAMD1C_ENST00000472026,17,1281
GTF3C5_ENST00000342018,17,1281
RMND1_ENST00000622845,17,1281
ZNF346_ENST00000358149,17,1281
AURKA_ENST00000312783,17,1687
UPK1B_ENST00000497685,17,1281
NAA50_ENST00000616174,17,1281
ZNF469_ENST00000565624,17,1259
DDIAS_ENST00000525388,17,1281
MAJIN_ENST00000530444,17,1281
CCDC68_ENST00000337363,17,1281
IL22RA2_ENST00000339602,17,1281
HNMT_ENST00000410115,17,1281
NLRC3,17,1281
SELL,17,1281
TIAL1,17,1281
CRISP2_ENST00000618917,17,1281
RNF212B_ENST00000430154,17,1259
ZNF709,17,1281
UCHL3,17,1281
CDC42_ENST00000315554,17,1281
TAF1A,17,1259
TCN2_ENST00000407817,17,1281
PPP3CB,17,1281
COMMD7_ENST00000446419,17,1281
PCDHB3,17,1281
SLC22A8_ENST00000311438,17,1281
BID_ENST00000622694,17,1281
CNN3_ENST00000545882,17,1281
HARS,17,1281
MAP2K1_ENST00000566326,17,1769
EPHX2_ENST00000521780,17,1281
ZNF544_ENST00000599227,17,1281
MED24_ENST00000394126,17,1281
CLCN6_ENST00000376496,17,1281
MITF_ENST00000314557,17,1687
CPSF4_ENST00000451876,17,1281
KIAA1257,17,1259
NSL1,17,1281
POU6F1,17,1281
GNAO1_ENST00000570235,17,1281
ATG2A,17,1281
SLC4A3,17,1281
KEAP1,17,1719
PPP3CB_ENST00000394828,17,1281
BID_ENST00000614949,17,1281
GALNT6_ENST00000356317,17,1281
CILP,17,1281
NBR1_ENST00000590996,17,1281
PLEKHG5_ENST00000340850,17,1289
PRKACB_ENST00000370684,17,1281
MAN1B1,17,1281
ZDHHC7_ENST00000313732,17,1281
METAP2,17,1281
TANGO2_ENST00000401833,17,1281
SMC1A_ENST00000375340,17,1281
PFKFB3_ENST00000379785,17,1281
C1R,17,1259
C1R_ENST00000536053,17,1259
SIAE,17,1281
TMPRSS6_ENST00000442782,17,1281
SINHCAF_ENST00000542983,17,1281
FBXW10_ENST00000308799,17,1281
SIGLEC10_ENST00000353836,17,1281
MRPL13,17,1281
PEX5_ENST00000455147,17,1281
USP44,17,1281
ABR_ENST00000572441,17,1311
PCDH10_ENST00000618019,17,1281
ZNF7_ENST00000325217,17,1281
PLEKHG5_ENST00000377728,17,1289
PLEKHO2,17,1281
HACL1_ENST00000628377,17,1283
HNRNPLL_ENST00000358367,17,1281
CASP10_ENST00000272879,17,1281
STAT6_ENST00000556155,17,1281
UBE2V2_ENST00000517630,17,1281
HMGXB4,17,1281
CD9,17,1281
AP1M1_ENST00000291439,17,1281
TMEM110-MUSTN1,17,1259
ULK4_ENST00000414606,17,1281
DSC3_ENST00000434452,17,1281
PHGDH_ENST00000641115,17,1281
EBPL_ENST00000378284,17,1281
CYP1B1_ENST00000494864,17,1281
FOPNL_ENST00000573968,17,1281
PYROXD1,17,1259
USF3_ENST00000491165,17,1281
TANGO2_ENST00000447208,17,1281
SCOC_ENST00000338517,17,1281
PPM1B_ENST00000378551,17,1281
CLN6_ENST00000538696,17,1281
FAM174B,17,1281
KYAT1,17,1281
PSKH2,17,1281
SIGLEC10_ENST00000441969,17,1281
SEC24C,17,1281
PABPC1,17,1281
BICD2,17,1281
GMCL1,17,1281
TCL1B,17,1311
AURKA_ENST00000395911,17,1687
PRG4_ENST00000367485,17,1281
FOPNL_ENST00000575744,17,1281
CPEB4_ENST00000519835,17,1281
GPAT4,17,1281
RECQL_ENST00000421138,17,1281
SYNCRIP,17,1281
CD46_ENST00000367042,17,1259
ASPH_ENST00000379449,17,1281
FCN1_ENST00000616356,17,1281
SNTA1,17,1281
RPAP1,17,1281
BCO2,17,1281
VEGFA_ENST00000372067,17,1679
IST1_ENST00000541571,17,1281
SLC11A2_ENST00000643884,17,1281
RAD51D_ENST00000345365,17,1679
ZSCAN18_ENST00000601144,17,1281
PIGZ,17,1281
ZNF720_ENST00000398696,17,1259
LZTS1_ENST00000265801,17,1281
CYP2B6_ENST00000324071,17,1281
PHGDH_ENST00000369409,17,1281
KCTD5,17,1281
TCP11_ENST00000512012,17,1281
NPTXR,17,1281
NUMA1_ENST00000620566,17,1289
CCL26,17,1681
PIGN_ENST00000589339,17,1281
ADPRHL1_ENST00000356501,17,1281
RNMT,17,1281
GFRA3_ENST00000378362,17,1281
EFCAB3_ENST00000305286,17,1281
STEAP1B,17,1281
UTY_ENST00000538878,17,1259
RFWD3,17,1281
LHX6_ENST00000373755,17,1281
DDX3X_ENST00000441189,17,1281
FBXW10,17,1281
PLEKHG5_ENST00000377725,17,1289
ENOSF1_ENST00000580982,17,1281
RACGAP1,17,1281
SZRD1_ENST00000492354,17,1281
PTGS1_ENST00000223423,17,1281
SP2,17,1281
UPB1,17,1281
SETDB2_ENST00000258672,17,1281
SMCO2_ENST00000298876,17,1281
SCAP_ENST00000545718,17,1281
SLC19A3_ENST00000409287,17,1281
WNT11_ENST00000621122,17,1281
MLXIP,17,1281
RMND1,17,1281
PSAT1_ENST00000347159,17,1281
ZNF451_ENST00000370702,17,1281
TSC1_ENST00000643072,17,1718
RHD,17,1281
RBMXL3,17,1259
PHGDH_ENST00000641074,17,1281
PLCG1_ENST00000373271,17,1289
PIGN_ENST00000638329,17,1281
INPP4B_ENST00000506217,17,1679
AMER3_ENST00000321420,17,1281
COMMD7,17,1281
FLYWCH1_ENST00000416288,17,1259
MAJIN,17,1281
TSC1_ENST00000642617,17,1718
LMCD1_ENST00000454244,17,1281
PMS2_ENST00000441476,17,1719
CASP10_ENST00000448480,17,1281
HADHB_ENST00000405867,17,1281
MFSD4A_ENST00000536357,17,1281
RCHY1,17,1281
ODF2_ENST00000372807,17,1281
SLC4A3_ENST00000358055,17,1281
ADGRG3_ENST00000450388,17,1281
CDC14B_ENST00000375242,17,1281
EBPL_ENST00000378272,17,1281
NAA50,17,1281
RHD_ENST00000423810,17,1281
CCNK,17,1259
COPS3_ENST00000439936,17,1281
SDCBP_ENST00000447182,17,1281
ZNF507_ENST00000355898,17,1281
BID_ENST00000399767,17,1281
SH3YL1_ENST00000403657,17,1281
LRRC37A3_ENST00000319651,17,1281
NELFA,17,1281
LHX6_ENST00000373754,17,1281
SMCO2,17,1281
F11,17,1281
TANGO2_ENST00000432883,17,1281
LHX6_ENST00000541397,17,1281
SNX16_ENST00000615066,17,1281
CD46_ENST00000322918,17,1259
FMO3,17,1281
CHD2_ENST00000628375,17,1281
NELFA_ENST00000542778,17,1281
ATG2A_ENST00000421419,17,1281
TDRKH_ENST00000368823,17,1281
YARS,17,1311
PSAT1,17,1281
PNPLA6,17,1259
SINHCAF_ENST00000539409,17,1281
SZRD1_ENST00000401089,17,1281
JADE1_ENST00000511647,17,1281
NT5E_ENST00000369651,17,1281
SF3B1_ENST00000409915,17,1851
TREX2_ENST00000370232,17,1281
TSC1_ENST00000643875,17,1718
PDK1,17,1281
RAB3IP_ENST00000378815,17,1281
NR4A3_ENST00000330847,17,1281
CACNG6_ENST00000346968,17,1281
ZNF609_ENST00000416172,17,1281
ALDH1A1_ENST00000376939,17,1281
MED24_ENST00000356271,17,1281
PNPLA6_ENST00000450331,17,1259
DNAH12,17,1281
FBXW10_ENST00000301938,17,1281
ODF2,17,1281
CPEB4_ENST00000517880,17,1281
DCAF10_ENST00000242323,17,1281
ZNF891,17,1259
HAVCR2,17,1281
LGI1_ENST00000630184,17,1281
ADGRG3,17,1281
ZNF7_ENST00000525266,17,1281
PTGES3_ENST00000262033,17,1281
PHLDB2_ENST00000478922,17,1281
CYTH1_ENST00000585509,17,1281
SLC6A20,17,1281
GTF3C5_ENST00000372097,17,1281
TTC21A,17,1281
ALDH4A1,17,1281
SLC2A11_ENST00000316185,17,1281
LRP2BP,17,1281
KYAT1_ENST00000302586,17,1281
ERICH2,17,1259
GRIN1_ENST00000371561,17,1311
MARF1_ENST00000540441,17,1281
CD44_ENST00000639002,17,1281
POU6F1_ENST00000550824,17,1281
TBX21,17,1281
MTFR1_ENST00000458689,17,1281
GNA13_ENST00000541118,17,1281
MFSD8_ENST00000642042,17,1281
TRIM54_ENST00000380075,17,1281
UCHL3_ENST00000618773,17,1281
SZRD1,17,1281
TREX2,17,1281
NR2F1_ENST00000327111,17,1281
ERRFI1_ENST00000474874,17,1679
ZNF610_ENST00000327920,17,1281
OR8H2,17,1281
SCOC_ENST00000506322,17,1281
ATP6V1B1,17,1281
INAVA,17,1281
OR1D2_ENST00000641064,17,1281
ERAP2_ENST00000379904,17,1281
ODF2_ENST00000351030,17,1281
TIMMDC1_ENST00000493694,17,1281
CLEC4C,17,1281
PPCDC_ENST00000568649,17,1281
CPSF4_ENST00000436336,17,1281
PDE4C_ENST00000262805,17,1281
UBAP1_ENST00000359544,17,1281
LRRCC1,17,1281
AURKA_ENST00000395913,17,1687
TPM3_ENST00000271850,17,1281
SNAP23_ENST00000564153,17,1281
CAND2_ENST00000295989,17,1281
PTGS1_ENST00000540753,17,1281
MSRB2,17,1281
ACOT12_ENST00000513751,17,1281
EBPL_ENST00000378270,17,1281
HSD11B1_ENST00000367027,17,1281
TTC21A_ENST00000440121,17,1281
SRP68_ENST00000539137,17,1281
SLC41A3_ENST00000383598,17,1281
ZNF766_ENST00000593612,17,1259
HMMR_ENST00000358715,17,1281
YME1L1_ENST00000375972,17,1281
DDX3X_ENST00000646122,17,1281
TANGO2,17,1281
STXBP3,17,1281
BID_ENST00000399765,17,1281
OR8H2_ENST00000313503,17,1281
TSC1_ENST00000643583,17,1718
SALL3_ENST00000536229,17,1311
CPNE5_ENST00000393189,17,1281
ZNF507_ENST00000544431,17,1281
PLEKHO2_ENST00000616065,17,1281
TMEM114_ENST00000568335,17,1259
FLVCR2_ENST00000539311,17,1281
IMPA1,17,1281
RPAP1_ENST00000561603,17,1281
GATA3_ENST00000346208,17,1719
OR1D2,17,1281
SLC22A11_ENST00000377585,17,1281
DRD2_ENST00000544518,17,1281
CD46_ENST00000367047,17,1259
CIAPIN1_ENST00000567518,17,1281
GALR1,17,1281
DMC1,17,1281
PSEN1_ENST00000394157,17,1281
LMO4,17,1281
ZNF146,16,1281
CPA3,16,1281
ZFX_ENST00000304543,16,1281
BTBD1_ENST00000379403,16,1281
SLC11A2,16,1281
SSUH2,16,1281
MRNIP_ENST00000518235,16,1281
KLF3,16,1281
ING5,16,1259
CDC25A_ENST00000351231,16,1281
ZNF850,16,1281
AC099811.2,16,1259
NCR2_ENST00000373083,16,1281
ADGRE5,16,1281
NR2C2_ENST00000406272,16,1281
PGAP2,16,1311
VGLL1,16,1311
TNIP1_ENST00000610535,16,1281
PCDHA11_ENST00000616325,16,1260
ANKRD42,16,1281
PDGFRA_ENST00000508170,16,2049
IQCA1L,16,1259
TMF1,16,1281
CDC40_ENST00000368930,16,1281
COPS4,16,1281
RAD51D,16,1679
EFTUD2,16,1281
SNX19_ENST00000534726,16,1281
TMEM30A_ENST00000475111,16,1281
NFE2L1_ENST00000361665,16,1281
C3orf52_ENST00000480282,16,1259
USH1C_ENST00000318024,16,1281
PLA1A_ENST00000494440,16,1281
ST5_ENST00000526099,16,1281
DPYSL4_ENST00000368627,16,1281
WWC2_ENST00000508747,16,1281
ADAMTSL4,16,1281
LLGL2_ENST00000375227,16,1281
NOP14_ENST00000502735,16,1281
TBX3,16,1681
PGK1,16,1281
TATDN3_ENST00000366974,16,1259
CEACAM20,16,1259
PTGR2,16,1281
MMP2,16,1289
SMARCA2_ENST00000634781,16,1281
CMBL,16,1281
GRTP1_ENST00000620217,16,1281
TMF1_ENST00000646304,16,1281
TMF1_ENST00000646708,16,1281
DRG2_ENST00000583355,16,1281
BAIAP3_ENST00000568887,16,1281
SHMT1,16,1281
CSRNP2,16,1281
SYCE1_ENST00000368517,16,1311
DHRS3,16,1281
STPG1_ENST00000003583,16,1281
ARPC1B_ENST00000427217,16,1281
FBXW12_ENST00000436231,16,1281
UBE2V1_ENST00000371677,16,1281
FRRS1L,16,1281
ZNF518A_ENST00000316045,16,1259
PCMTD2_ENST00000369758,16,1259
SSU72,16,1281
SLC35E4_ENST00000406566,16,1281
MCCC2_ENST00000509358,16,1259
HARS_ENST00000438307,16,1281
ORAI2_ENST00000473939,16,1281
UBE2Z,16,1281
KCNMB3_ENST00000349697,16,1281
DIRAS2,16,1281
CT55_ENST00000344129,16,1281
RACGAP1_ENST00000547905,16,1281
GSPT1,16,1281
NOP14,16,1281
APOOL_ENST00000613473,16,1281
CLEC4F_ENST00000426626,16,1281
ZNF7,16,1281
ZBTB49,16,1281
PODNL1_ENST00000538517,16,1281
JHY_ENST00000307257,16,1281
IL6ST_ENST00000522633,16,1310
TATDN3_ENST00000526641,16,1259
F11R_ENST00000621309,16,1259
RCHY1_ENST00000512706,16,1281
STIMATE,16,1281
GANAB_ENST00000356638,16,1281
FBXO22,16,1281
POU2AF1,16,1281
NFE2L1,16,1281
COPS4_ENST00000264389,16,1281
TMPRSS5_ENST00000540540,16,1259
AKAP1,16,1281
IL6ST_ENST00000381286,16,1310
SUN2,16,1281
IGSF1,16,1281
TMEM40,16,1281
FUBP3,16,1281
ANKRD10,16,1281
TBK1,16,1281
NRAS,16,2203
CHERP,16,1311
PPP2R5D,16,1281
CYB5R4_ENST00000369679,16,1281
FAM129C_ENST00000601861,16,1281
PRODH_ENST00000334029,16,1281
ARAP3,16,1311
HARS_ENST00000415192,16,1281
PRR5_ENST00000336985,16,1281
ORAI2_ENST00000403646,16,1281
VCAM1_ENST00000370115,16,1281
HNRNPF_ENST00000356053,16,1281
TMEM175_ENST00000515740,16,1281
TMEM175_ENST00000508204,16,1281
BHMT2,16,1281
TBC1D2,16,1281
TBC1D2_ENST00000375066,16,1281
IST1_ENST00000538850,16,1281
HEATR6_ENST00000613428,16,1281
CALHM4_ENST00000368597,16,1281
C3orf33_ENST00000534941,16,1259
TAF12,16,1281
GRHL3_ENST00000356046,16,1281
TMPRSS5_ENST00000643074,16,1259
CAT,16,1281
WDR33_ENST00000409658,16,1281
SLC36A4,16,1281
EIF2A_ENST00000273435,16,1259
ZSCAN2_ENST00000358472,16,1281
BCL6_ENST00000232014,16,1709
PAQR5_ENST00000340965,16,1281
RCHY1_ENST00000380840,16,1281
POLDIP3,16,1281
ZNF506_ENST00000540806,16,1281
NAE1_ENST00000290810,16,1281
FN1_ENST00000426059,16,1289
GANAB_ENST00000540933,16,1281
OSTM1,16,1281
VPS16,16,1281
SLC43A3,16,1281
RNF149,16,1281
PAQR8,16,1281
SALL4,16,1281
TMEM272_ENST00000626362,16,1259
MTMR10,16,1281
MYOT_ENST00000421631,16,1281
PTGR1,16,1281
AICDA_ENST00000537228,16,1281
PPP2R5D_ENST00000472118,16,1281
MCCC2_ENST00000629193,16,1259
MYOT_ENST00000515645,16,1281
RIPK2,16,1281
ZNF544_ENST00000600220,16,1281
TMEM175,16,1281
SMOC2_ENST00000535039,16,1281
TMEM30A,16,1281
ADSSL1_ENST00000330877,16,1281
BAIAP3_ENST00000426824,16,1281
PLIN4,16,1281
DCUN1D3,16,1281
BTD_ENST00000643237,16,1281
GTPBP1,16,1281
RANGAP1,16,1281
PANK3,16,1281
TRAPPC11,16,1281
BTBD9_ENST00000403056,16,1281
PABPC1_ENST00000519004,16,1281
SAMD9,16,1289
TBC1D2_ENST00000342112,16,1281
BTNL9,16,1281
RCC1_ENST00000373833,16,1281
ZNF850_ENST00000614887,16,1281
SLC25A23,16,1281
ERAP1,16,1281
MIA3_ENST00000340535,16,1281
SUMO1_ENST00000409181,16,1281
C19orf44,16,1281
TNNT2_ENST00000421663,16,1281
ZNF227_ENST00000589005,16,1281
C12orf76,16,1281
MFSD8_ENST00000641134,16,1281
ZNF558,16,1281
MAN1B1_ENST00000535144,16,1281
ARPC1B_ENST00000252725,16,1281
GPR68,16,1281
DNAJC7,16,1311
PLA1A,16,1281
FBXO21,16,1281
PEX1,16,1281
ANKRD7_ENST00000417525,16,1281
CLEC4C_ENST00000540085,16,1281
LRRC37B,16,1281
HNRNPLL_ENST00000409328,16,1281
EARS2,16,1281
LRMDA_ENST00000611306,16,1281
PAQR8_ENST00000360726,16,1281
CD33_ENST00000421133,16,1281
LILRB5_ENST00000345866,16,1281
PGAP2_ENST00000463452,16,1311
TMEM267_ENST00000397080,16,1281
MITF_ENST00000531774,16,1687
GRIN1_ENST00000371555,16,1311
ZFP90_ENST00000611381,16,1281
UVSSA_ENST00000511216,16,1281
DGAT2,16,1281
CDIP1_ENST00000563332,16,1281
DPH5,16,1281
MCMDC2_ENST00000313616,16,1281
EGFLAM_ENST00000397210,16,1401
SLC22A11_ENST00000377581,16,1281
TGM5_ENST00000611276,16,1281
VCAM1_ENST00000347652,16,1281
TNNT2_ENST00000367320,16,1281
MS4A13_ENST00000437058,16,1281
ECD_ENST00000372979,16,1281
